Time,%,hPa,a,W/m^2,b,h,°C,°F,K,°C,°F,K
07/30/22 09:35:00,,,,291,,,,,,32,,
07/30/22 09:40:00,,,,333,,,,,,33,,
07/30/22 09:45:00,,,,361,,,,,,34.5,,
07/30/22 09:50:00,,,,379,,,,,,35.7,,
07/30/22 09:55:00,,,,435,,,,,,36.9,,
07/30/22 10:00:00,,,,460,,,,,,38.3,,
07/30/22 10:05:00,,,,488,,,,,,39.7,,
07/30/22 10:10:00,,,,498,,,,,,40.1,,
07/30/22 10:15:00,,,,604,,,,,,41.3,,
07/30/22 10:20:00,,,,373,,,,,,40.6,,
07/30/22 10:25:00,,,,402,,,,,,39.4,,
07/30/22 10:30:00,,,,470,,,,,,38.7,,
07/30/22 10:35:00,,,,507,,,,,,39.1,,
07/30/22 10:40:00,,,,620,,,,,,39.5,,
07/30/22 10:45:00,,,,620,,,,,,40.2,,
07/30/22 10:50:00,,,,741,,,,,,41.1,,
07/30/22 10:55:00,,,,741,,,,,,43.3,,
07/30/22 11:00:00,,,,761.5,,,,,,42.95,,
07/30/22 11:05:00,,,,594,,,,,,42.1,,
07/30/22 11:10:00,,,,726.5,,,,,,41.4,,
07/30/22 11:15:00,,,,686.5,,,,,,41.75,,
07/30/22 11:20:00,,,,668,,,,,,42,,
07/30/22 11:25:00,,,,675.5,,,,,,42.45,,
07/30/22 11:30:00,,,,782,,,,,,42.6,,
07/30/22 11:35:00,,,,447,,,,,,43.1,,
07/30/22 11:40:00,,,,833,,,,,,42.6,,
07/30/22 11:45:00,,,,753,,,,,,44,,
07/30/22 11:50:00,,,,829,,,,,,44.9,,
07/30/22 11:55:00,,,,881,,,,,,46.2,,
07/30/22 12:00:00,,,,919,,,,,,47.2,,
07/30/22 12:05:00,,,,633,,,,,,47.2,,
07/30/22 12:10:00,,,,882,,,,,,45.4,,
07/30/22 12:15:00,,,,716,,,,,,45.3,,
07/30/22 12:20:00,,,,986,,,,,,45.4,,
07/30/22 12:25:00,,,,608,,,,,,44.6,,
07/30/22 12:30:00,,,,1028,,,,,,46.4,,
07/30/22 12:35:00,,,,1011,,,,,,48.3,,
07/30/22 12:40:00,,,,944,,,,,,48.4,,
07/30/22 12:45:00,,,,1004,,,,,,50,,
07/30/22 12:50:00,,,,907,,,,,,49,,
07/30/22 12:55:00,,,,1049,,,,,,48.5,,
07/30/22 13:00:00,,,,1125,,,,,,50.1,,
07/30/22 13:05:00,,,,1113,,,,,,52.1,,
07/30/22 13:10:00,,,,657,,,,,,49.9,,
07/30/22 13:15:00,,,,1115,,,,,,49,,
07/30/22 13:20:00,,,,958,,,,,,50.3,,
07/30/22 13:25:00,,,,1061,,,,,,50.2,,
07/30/22 13:30:00,,,,991,,,,,,50,,
07/30/22 13:35:00,,,,891,,,,,,49.1,,
07/30/22 13:40:00,,,,1096,,,,,,50,,
07/30/22 13:45:00,,,,1109,,,,,,52.5,,
07/30/22 13:50:00,,,,1123,,,,,,52.8,,
07/30/22 13:55:00,,,,1104,,,,,,54,,
07/30/22 14:00:00,,,,1109,,,,,,54.8,,
07/30/22 14:05:00,,,,1096,,,,,,55.1,,
07/30/22 14:10:00,,,,1118,,,,,,56.1,,
07/30/22 14:15:00,,,,1089,,,,,,55.9,,
07/30/22 14:20:00,,,,1127,,,,,,55.4,,
07/30/22 14:25:00,,,,1123,,,,,,55.8,,
07/30/22 14:30:00,,,,802,,,,,,56.6,,
07/30/22 14:35:00,,,,784,,,,,,51.4,,
07/30/22 14:40:00,,,,567,,,,,,50.8,,
07/30/22 14:45:00,,,,740,,,,,,47,,
07/30/22 14:50:00,,,,624,,,,,,46.1,,
07/30/22 14:55:00,,,,851,,,,,,45.9,,
07/30/22 15:00:00,,,,355,,,,,,45.2,,
07/30/22 15:05:00,,,,394,,,,,,42.9,,
07/30/22 15:10:00,,,,715,,,,,,41.7,,
07/30/22 15:15:00,,,,965,,,,,,44.8,,
07/30/22 15:20:00,,,,679,,,,,,47.9,,
07/30/22 15:25:00,,,,466,,,,,,44,,
07/30/22 15:30:00,,,,398,,,,,,42.1,,
07/30/22 15:35:00,,,,945,,,,,,42.4,,
07/30/22 15:40:00,,,,904,,,,,,45.5,,
07/30/22 15:45:00,,,,617,,,,,,44.3,,
07/30/22 15:50:00,,,,935,,,,,,46.1,,
07/30/22 15:55:00,,,,791,,,,,,47,,
07/30/22 16:00:00,,,,888,,,,,,46.4,,
07/30/22 16:05:00,,,,813,,,,,,46.9,,
07/30/22 16:10:00,,,,812,,,,,,47.3,,
07/30/22 16:15:00,,,,168,,,,,,44.4,,
07/30/22 16:20:00,,,,751,,,,,,42.6,,
07/30/22 16:25:00,,,,792,,,,,,44.5,,
07/30/22 16:30:00,,,,780,,,,,,46.1,,
07/30/22 16:35:00,,,,759,,,,,,46.6,,
07/30/22 16:40:00,,,,608,,,,,,46,,
07/30/22 16:45:00,,,,550,,,,,,43.5,,
07/30/22 16:50:00,,,,726,,,,,,44,,
07/30/22 16:55:00,,,,510,,,,,,44.2,,
07/30/22 17:00:00,,,,497,,,,,,42.3,,
07/30/22 17:05:00,,,,594,,,,,,42,,
07/30/22 17:10:00,,,,423,,,,,,41.4,,
07/30/22 17:15:00,,,,538,,,,,,41.9,,
07/30/22 17:20:00,,,,537,,,,,,42.9,,
07/30/22 17:25:00,,,,333,,,,,,41.9,,
07/30/22 17:30:00,,,,498,,,,,,41,,
07/30/22 17:35:00,,,,323,,,,,,41,,
07/30/22 17:40:00,,,,458,,,,,,40.2,,
07/30/22 17:45:00,,,,263,,,,,,39.7,,
07/30/22 17:50:00,,,,274,,,,,,38.1,,
07/30/22 17:55:00,,,,287,,,,,,37.8,,
07/30/22 18:00:00,,,,215,,,,,,37.6,,
07/30/22 18:05:00,,,,213,,,,,,36.7,,
07/30/22 18:10:00,,,,153,,,,,,35.5,,
07/30/22 18:15:00,,,,170,,,,,,34.5,,
07/30/22 18:20:00,,,,213,,,,,,35,,
07/30/22 18:25:00,,,,206,,,,,,35.5,,
07/30/22 18:30:00,,,,192,,,,,,35.7,,
07/30/22 18:35:00,,,,167,,,,,,35.5,,
07/30/22 18:40:00,,,,91,,,,,,34.6,,
07/30/22 18:45:00,,,,91,,,,,,33.4,,
07/30/22 18:50:00,,,,112,,,,,,32.6,,
07/30/22 18:55:00,,,,84,,,,,,32.3,,
07/30/22 19:00:00,,,,70,,,,,,31.8,,
07/30/22 19:05:00,,,,65,,,,,,31.3,,
07/30/22 19:10:00,,,,51,,,,,,30.9,,
07/30/22 19:15:00,,,,37,,,,,,30.5,,
07/30/22 19:20:00,,,,23,,,,,,30,,
07/30/22 19:25:00,,,,12,,,,,,29.4,,
07/30/22 19:30:00,,,,3,,,,,,28.9,,
07/30/22 19:35:00,,,,0,,,,,,28.3,,
07/30/22 19:40:00,,,,0,,,,,,27.8,,
07/30/22 19:45:00,,,,0,,,,,,27.3,,
07/30/22 19:50:00,,,,0,,,,,,27,,
07/30/22 19:55:00,,,,0,,,,,,26.8,,
07/30/22 20:00:00,,,,0,,,,,,26.6,,
07/30/22 20:05:00,,,,0,,,,,,26.5,,
07/30/22 20:10:00,,,,0,,,,,,26.2,,
07/30/22 20:15:00,,,,0,,,,,,26,,
07/30/22 20:20:00,,,,0,,,,,,25.9,,
07/30/22 20:25:00,,,,0,,,,,,25.7,,
07/30/22 20:30:00,,,,0,,,,,,25.6,,
07/30/22 20:35:00,,,,0,,,,,,25.6,,
07/30/22 20:40:00,,,,0,,,,,,25.5,,
07/30/22 20:45:00,,,,0,,,,,,25.4,,
07/30/22 20:50:00,,,,0,,,,,,25.3,,
07/30/22 20:55:00,,,,0,,,,,,25.2,,
07/30/22 21:00:00,,,,0,,,,,,25.2,,
07/30/22 21:05:00,,,,0,,,,,,25.1,,
07/30/22 21:10:00,,,,0,,,,,,25.1,,
07/30/22 21:15:00,,,,0,,,,,,24.9,,
07/30/22 21:20:00,,,,0,,,,,,24.9,,
07/30/22 21:25:00,,,,0,,,,,,24.9,,
07/30/22 21:30:00,,,,0,,,,,,24.9,,
07/30/22 21:35:00,,,,0,,,,,,24.9,,
07/30/22 21:40:00,,,,0,,,,,,24.9,,
07/30/22 21:45:00,,,,0,,,,,,25,,
07/30/22 21:50:00,,,,0,,,,,,25.1,,
07/30/22 21:55:00,,,,0,,,,,,25.1,,
07/30/22 22:00:00,,,,0,,,,,,25,,
07/30/22 22:05:00,,,,0,,,,,,24.9,,
07/30/22 22:10:00,,,,0,,,,,,24.9,,
07/30/22 22:15:00,,,,0,,,,,,24.8,,
07/30/22 22:20:00,,,,0,,,,,,24.8,,
07/30/22 22:25:00,,,,0,,,,,,24.7,,
07/30/22 22:30:00,,,,0,,,,,,24.7,,
07/30/22 22:35:00,,,,0,,,,,,24.7,,
07/30/22 22:40:00,,,,0,,,,,,24.7,,
07/30/22 22:45:00,,,,0,,,,,,24.7,,
07/30/22 22:50:00,,,,0,,,,,,24.7,,
07/30/22 22:55:00,,,,0,,,,,,24.7,,
07/30/22 23:00:00,,,,0,,,,,,24.7,,
07/30/22 23:05:00,,,,0,,,,,,24.7,,
07/30/22 23:10:00,,,,0,,,,,,24.7,,
07/30/22 23:15:00,,,,0,,,,,,24.8,,
07/30/22 23:20:00,,,,0,,,,,,24.7,,
07/30/22 23:25:00,,,,0,,,,,,24.8,,
07/30/22 23:30:00,,,,0,,,,,,24.7,,
07/30/22 23:35:00,,,,0,,,,,,24.6,,
07/30/22 23:40:00,,,,0,,,,,,24.6,,
07/30/22 23:45:00,,,,0,,,,,,24.6,,
07/30/22 23:50:00,,,,0,,,,,,24.7,,
07/30/22 23:55:00,,,,0,,,,,,24.8,,
07/31/22 00:00:00,,,,0,,,,,,24.9,,
07/31/22 00:05:00,,,,0,,,,,,24.8,,
07/31/22 00:10:00,,,,0,,,,,,24.8,,
07/31/22 00:15:00,,,,0,,,,,,24.7,,
07/31/22 00:20:00,,,,0,,,,,,24.7,,
07/31/22 00:25:00,,,,0,,,,,,24.6,,
07/31/22 00:30:00,,,,0,,,,,,24.6,,
07/31/22 00:35:00,,,,0,,,,,,24.6,,
07/31/22 00:40:00,,,,0,,,,,,24.6,,
07/31/22 00:45:00,,,,0,,,,,,24.5,,
07/31/22 00:50:00,,,,0,,,,,,24.4,,
07/31/22 00:55:00,,,,0,,,,,,24.4,,
07/31/22 01:00:00,,,,0,,,,,,24.5,,
07/31/22 01:05:00,,,,0,,,,,,24.5,,
07/31/22 01:10:00,,,,1,,,,,,24.5,,
07/31/22 01:15:00,,,,1,,,,,,24.5,,
07/31/22 01:20:00,,,,1,,,,,,24.4,,
07/31/22 01:25:00,,,,0,,,,,,24.4,,
07/31/22 01:30:00,,,,0,,,,,,24.4,,
07/31/22 01:35:00,,,,0,,,,,,24.5,,
07/31/22 01:40:00,,,,0,,,,,,24.5,,
07/31/22 01:45:00,,,,0,,,,,,24.6,,
07/31/22 01:50:00,,,,0,,,,,,24.5,,
07/31/22 01:55:00,,,,0,,,,,,24.5,,
07/31/22 02:00:00,,,,0,,,,,,24.6,,
07/31/22 02:05:00,,,,0,,,,,,24.5,,
07/31/22 02:10:00,,,,0,,,,,,24.5,,
07/31/22 02:15:00,,,,0,,,,,,24.5,,
07/31/22 02:20:00,,,,0,,,,,,24.4,,
07/31/22 02:25:00,,,,0,,,,,,24.4,,
07/31/22 02:30:00,,,,0,,,,,,24.5,,
07/31/22 02:35:00,,,,1,,,,,,24.6,,
07/31/22 02:40:00,,,,0,,,,,,24.6,,
07/31/22 02:45:00,,,,0,,,,,,24.5,,
07/31/22 02:50:00,,,,0,,,,,,24.4,,
07/31/22 02:55:00,,,,0,,,,,,24.3,,
07/31/22 03:00:00,,,,0,,,,,,24.2,,
07/31/22 03:05:00,,,,0,,,,,,24.1,,
07/31/22 03:10:00,,,,0,,,,,,24.1,,
07/31/22 03:15:00,,,,0,,,,,,24.1,,
07/31/22 03:20:00,,,,0,,,,,,24.1,,
07/31/22 03:25:00,,,,0,,,,,,24.2,,
07/31/22 03:30:00,,,,0,,,,,,24.1,,
07/31/22 03:35:00,,,,0,,,,,,24.2,,
07/31/22 03:40:00,,,,0,,,,,,24.2,,
07/31/22 03:45:00,,,,0,,,,,,24.2,,
07/31/22 03:50:00,,,,0,,,,,,24.2,,
07/31/22 03:55:00,,,,0,,,,,,24.3,,
07/31/22 04:00:00,,,,0,,,,,,24.3,,
07/31/22 04:05:00,,,,0,,,,,,24.3,,
07/31/22 04:10:00,,,,0,,,,,,24.3,,
07/31/22 04:15:00,,,,0,,,,,,24.3,,
07/31/22 04:20:00,,,,0,,,,,,24.2,,
07/31/22 04:25:00,,,,0,,,,,,24.4,,
07/31/22 04:30:00,,,,0,,,,,,24.6,,
07/31/22 04:35:00,,,,0,,,,,,24.6,,
07/31/22 04:40:00,,,,0,,,,,,24.5,,
07/31/22 04:45:00,,,,0,,,,,,24.4,,
07/31/22 04:50:00,,,,0,,,,,,24.4,,
07/31/22 04:55:00,,,,0,,,,,,24.2,,
07/31/22 05:00:00,,,,0,,,,,,24.2,,
07/31/22 05:05:00,,,,0,,,,,,24,,
07/31/22 05:10:00,,,,0,,,,,,23.9,,
07/31/22 05:15:00,,,,0,,,,,,23.9,,
07/31/22 05:20:00,,,,0,,,,,,24,,
07/31/22 05:25:00,,,,0,,,,,,24.1,,
07/31/22 05:30:00,,,,0,,,,,,24,,
07/31/22 05:35:00,,,,0,,,,,,24.1,,
07/31/22 05:40:00,,,,0,,,,,,24.2,,
07/31/22 05:45:00,,,,0,,,,,,24.3,,
07/31/22 05:50:00,,,,0,,,,,,24.4,,
07/31/22 05:55:00,,,,0,,,,,,24.4,,
07/31/22 06:00:00,,,,0,,,,,,24.4,,
07/31/22 06:05:00,,,,0,,,,,,24.4,,
07/31/22 06:10:00,,,,0,,,,,,24.3,,
07/31/22 06:15:00,,,,0,,,,,,24.2,,
07/31/22 06:20:00,,,,0,,,,,,24.2,,
07/31/22 06:25:00,,,,0,,,,,,24.1,,
07/31/22 06:30:00,,,,0,,,,,,24.1,,
07/31/22 06:35:00,,,,0,,,,,,24.1,,
07/31/22 06:40:00,,,,0,,,,,,24,,
07/31/22 06:45:00,,,,0,,,,,,23.9,,
07/31/22 06:50:00,,,,0,,,,,,23.8,,
07/31/22 06:55:00,,,,0,,,,,,23.8,,
07/31/22 07:00:00,,,,0,,,,,,23.7,,
07/31/22 07:05:00,,,,0,,,,,,23.8,,
07/31/22 07:10:00,,,,0,,,,,,23.9,,
07/31/22 07:15:00,,,,0,,,,,,24.1,,
07/31/22 07:20:00,,,,0,,,,,,24.3,,
07/31/22 07:25:00,,,,3,,,,,,24.4,,
07/31/22 07:30:00,,,,7,,,,,,24.5,,
07/31/22 07:35:00,,,,11,,,,,,24.6,,
07/31/22 07:40:00,,,,19,,,,,,24.8,,
07/31/22 07:45:00,,,,36,,,,,,25.1,,
07/31/22 07:50:00,,,,52,,,,,,25.6,,
07/31/22 07:55:00,,,,71,,,,,,26.1,,
07/31/22 08:00:00,,,,75,,,,,,26.3,,
07/31/22 08:05:00,,,,83,,,,,,26.4,,
07/31/22 08:10:00,,,,116,,,,,,26.9,,
07/31/22 08:15:00,,,,113,,,,,,27.6,,
07/31/22 08:20:00,,,,106,,,,,,27.9,,
07/31/22 08:25:00,,,,91,,,,,,27.9,,
07/31/22 08:30:00,,,,106,,,,,,27.5,,
07/31/22 08:35:00,,,,125,,,,,,27.4,,
07/31/22 08:40:00,,,,144,,,,,,28.1,,
07/31/22 08:45:00,,,,199,,,,,,28.7,,
07/31/22 08:50:00,,,,180,,,,,,28.9,,
07/31/22 08:55:00,,,,112,,,,,,28.5,,
07/31/22 09:00:00,,,,91,,,,,,28.3,,
07/31/22 09:05:00,,,,105,,,,,,28.5,,
07/31/22 09:10:00,,,,115,,,,,,28.9,,
07/31/22 09:15:00,,,,155,,,,,,29.6,,
07/31/22 09:20:00,,,,259,,,,,,30.7,,
07/31/22 09:25:00,,,,380,,,,,,33.6,,
07/31/22 09:30:00,,,,228,,,,,,35.3,,
07/31/22 09:35:00,,,,116,,,,,,34,,
07/31/22 09:40:00,,,,97,,,,,,32.5,,
07/31/22 09:45:00,,,,98,,,,,,31.9,,
07/31/22 09:50:00,,,,135,,,,,,31.4,,
07/31/22 09:55:00,,,,126,,,,,,31.2,,
07/31/22 10:00:00,,,,148,,,,,,31.3,,
07/31/22 10:05:00,,,,152,,,,,,31.3,,
07/31/22 10:10:00,,,,182,,,,,,31.2,,
07/31/22 10:15:00,,,,150,,,,,,31.3,,
07/31/22 10:20:00,,,,80,,,,,,30.8,,
07/31/22 10:25:00,,,,28,,,,,,29.9,,
07/31/22 10:30:00,,,,40,,,,,,28,,
07/31/22 10:35:00,,,,71,,,,,,26.9,,
07/31/22 10:40:00,,,,102,,,,,,26.8,,
07/31/22 10:45:00,,,,116,,,,,,26.8,,
07/31/22 10:50:00,,,,123,,,,,,27.1,,
07/31/22 10:55:00,,,,125,,,,,,27.3,,
07/31/22 11:00:00,,,,122,,,,,,27.3,,
07/31/22 11:05:00,,,,131,,,,,,27.3,,
07/31/22 11:10:00,,,,161,,,,,,27.6,,
07/31/22 11:15:00,,,,225,,,,,,28.1,,
07/31/22 11:20:00,,,,285,,,,,,28.8,,
07/31/22 11:25:00,,,,291,,,,,,29.3,,
07/31/22 11:30:00,,,,320,,,,,,29.8,,
07/31/22 11:35:00,,,,343,,,,,,30.5,,
07/31/22 11:40:00,,,,352,,,,,,31.4,,
07/31/22 11:45:00,,,,339,,,,,,32.5,,
07/31/22 11:50:00,,,,306,,,,,,33.4,,
07/31/22 11:55:00,,,,257,,,,,,33.4,,
07/31/22 12:00:00,,,,277,,,,,,33.6,,
07/31/22 12:05:00,,,,308,,,,,,34.1,,
07/31/22 12:10:00,,,,306,,,,,,34.6,,
07/31/22 12:15:00,,,,347,,,,,,34.8,,
07/31/22 12:20:00,,,,451,,,,,,34.6,,
07/31/22 12:25:00,,,,521,,,,,,34.7,,
07/31/22 12:30:00,,,,386,,,,,,34.7,,
07/31/22 12:35:00,,,,192,,,,,,33.7,,
07/31/22 12:40:00,,,,213,,,,,,32.5,,
07/31/22 12:45:00,,,,253,,,,,,32.5,,
07/31/22 12:50:00,,,,93,,,,,,32.1,,
07/31/22 12:55:00,,,,138,,,,,,31.3,,
07/31/22 13:00:00,,,,163,,,,,,31.1,,
07/31/22 13:05:00,,,,152,,,,,,31,,
07/31/22 13:10:00,,,,145,,,,,,30.8,,
07/31/22 13:15:00,,,,142,,,,,,30.7,,
07/31/22 13:20:00,,,,129,,,,,,30.6,,
07/31/22 13:25:00,,,,124,,,,,,30.4,,
07/31/22 13:30:00,,,,120,,,,,,30.2,,
07/31/22 13:35:00,,,,127,,,,,,30.2,,
07/31/22 13:40:00,,,,151,,,,,,30.3,,
07/31/22 13:45:00,,,,169,,,,,,30.6,,
07/31/22 13:50:00,,,,185,,,,,,31.1,,
07/31/22 13:55:00,,,,202,,,,,,31.5,,
07/31/22 14:00:00,,,,209,,,,,,31.7,,
07/31/22 14:05:00,,,,194,,,,,,31.9,,
07/31/22 14:10:00,,,,165,,,,,,31.8,,
07/31/22 14:15:00,,,,143,,,,,,31.5,,
07/31/22 14:20:00,,,,149,,,,,,31.3,,
07/31/22 14:25:00,,,,172,,,,,,31.4,,
07/31/22 14:30:00,,,,201,,,,,,31.8,,
07/31/22 14:35:00,,,,235,,,,,,32.5,,
07/31/22 14:40:00,,,,258,,,,,,33.1,,
07/31/22 14:45:00,,,,244,,,,,,32.8,,
07/31/22 14:50:00,,,,222,,,,,,32.1,,
07/31/22 14:55:00,,,,214,,,,,,31.9,,
07/31/22 15:00:00,,,,231,,,,,,32.4,,
07/31/22 15:05:00,,,,248,,,,,,33,,
07/31/22 15:10:00,,,,238,,,,,,33.4,,
07/31/22 15:15:00,,,,214,,,,,,33.5,,
07/31/22 15:20:00,,,,192,,,,,,33.4,,
07/31/22 15:25:00,,,,174,,,,,,33.2,,
07/31/22 15:30:00,,,,151,,,,,,32.8,,
07/31/22 15:35:00,,,,118,,,,,,32.3,,
07/31/22 15:40:00,,,,101,,,,,,31.7,,
07/31/22 15:45:00,,,,98,,,,,,31.2,,
07/31/22 15:50:00,,,,89,,,,,,30.8,,
07/31/22 15:55:00,,,,78,,,,,,30.5,,
07/31/22 16:00:00,,,,75,,,,,,30.1,,
07/31/22 16:05:00,,,,72,,,,,,29.8,,
07/31/22 16:10:00,,,,64,,,,,,29.6,,
07/31/22 16:15:00,,,,63,,,,,,29.3,,
07/31/22 16:20:00,,,,61,,,,,,29,,
07/31/22 16:25:00,,,,57,,,,,,28.8,,
07/31/22 16:30:00,,,,54,,,,,,28.6,,
07/31/22 16:35:00,,,,54,,,,,,28.5,,
07/31/22 16:40:00,,,,58,,,,,,28.4,,
07/31/22 16:45:00,,,,61,,,,,,28.4,,
07/31/22 16:50:00,,,,60,,,,,,28.4,,
07/31/22 16:55:00,,,,67,,,,,,28.5,,
07/31/22 17:00:00,,,,67,,,,,,28.5,,
07/31/22 17:05:00,,,,74,,,,,,28.6,,
07/31/22 17:10:00,,,,81,,,,,,28.7,,
07/31/22 17:15:00,,,,90,,,,,,28.7,,
07/31/22 17:20:00,,,,100,,,,,,28.8,,
07/31/22 17:25:00,,,,109,,,,,,29.1,,
07/31/22 17:30:00,,,,115,,,,,,29.6,,
07/31/22 17:35:00,,,,129,,,,,,29.8,,
07/31/22 17:40:00,,,,137,,,,,,30.1,,
07/31/22 17:45:00,,,,129,,,,,,30.4,,
07/31/22 17:50:00,,,,116,,,,,,30.5,,
07/31/22 17:55:00,,,,102,,,,,,30.4,,
07/31/22 18:00:00,,,,89,,,,,,30.2,,
07/31/22 18:05:00,,,,79,,,,,,29.9,,
07/31/22 18:10:00,,,,72,,,,,,29.6,,
07/31/22 18:15:00,,,,66,,,,,,29.4,,
07/31/22 18:20:00,,,,61,,,,,,29.2,,
07/31/22 18:25:00,,,,57,,,,,,29.1,,
07/31/22 18:30:00,,,,54,,,,,,28.9,,
07/31/22 18:35:00,,,,50,,,,,,28.7,,
07/31/22 18:40:00,,,,45,,,,,,28.5,,
07/31/22 18:45:00,,,,40,,,,,,28.3,,
07/31/22 18:50:00,,,,36,,,,,,28.1,,
07/31/22 18:55:00,,,,33,,,,,,28.1,,
07/31/22 19:00:00,,,,25,,,,,,27.9,,
07/31/22 19:05:00,,,,17,,,,,,27.7,,
07/31/22 19:10:00,,,,10,,,,,,27.5,,
07/31/22 19:15:00,,,,5,,,,,,27.3,,
07/31/22 19:20:00,,,,1,,,,,,27.1,,
07/31/22 19:25:00,,,,0,,,,,,26.9,,
07/31/22 19:30:00,,,,0,,,,,,26.7,,
07/31/22 19:35:00,,,,0,,,,,,26.4,,
07/31/22 19:40:00,,,,0,,,,,,26.4,,
07/31/22 19:45:00,,,,0,,,,,,26.3,,
07/31/22 19:50:00,,,,0,,,,,,26.1,,
07/31/22 19:55:00,,,,0,,,,,,26,,
07/31/22 20:00:00,,,,0,,,,,,25.8,,
07/31/22 20:05:00,,,,0,,,,,,25.7,,
07/31/22 20:10:00,,,,0,,,,,,25.6,,
07/31/22 20:15:00,,,,0,,,,,,25.6,,
07/31/22 20:20:00,,,,0,,,,,,25.6,,
07/31/22 20:25:00,,,,0,,,,,,25.5,,
07/31/22 20:30:00,,,,0,,,,,,25.4,,
07/31/22 20:35:00,,,,0,,,,,,25.4,,
07/31/22 20:40:00,,,,0,,,,,,25.2,,
07/31/22 20:45:00,,,,0,,,,,,25.2,,
07/31/22 20:50:00,,,,0,,,,,,25,,
07/31/22 20:55:00,,,,0,,,,,,25.1,,
07/31/22 21:00:00,,,,0,,,,,,24.9,,
07/31/22 21:05:00,,,,0,,,,,,24.8,,
07/31/22 21:10:00,,,,0,,,,,,24.7,,
07/31/22 21:15:00,,,,0,,,,,,24.6,,
07/31/22 21:20:00,,,,0,,,,,,24.6,,
07/31/22 21:25:00,,,,0,,,,,,24.5,,
07/31/22 21:30:00,,,,0,,,,,,24.6,,
07/31/22 21:35:00,,,,0,,,,,,24.8,,
07/31/22 21:40:00,,,,0,,,,,,25,,
07/31/22 21:45:00,,,,0,,,,,,25.1,,
07/31/22 21:50:00,,,,0,,,,,,25.2,,
07/31/22 21:55:00,,,,0,,,,,,25.2,,
07/31/22 22:00:00,,,,0,,,,,,25.3,,
07/31/22 22:05:00,,,,0,,,,,,25.2,,
07/31/22 22:10:00,,,,0,,,,,,25.2,,
07/31/22 22:15:00,,,,0,,,,,,25.1,,
07/31/22 22:20:00,,,,0,,,,,,25.1,,
07/31/22 22:25:00,,,,0,,,,,,25.1,,
07/31/22 22:30:00,,,,0,,,,,,25.1,,
07/31/22 22:35:00,,,,0,,,,,,25,,
07/31/22 22:40:00,,,,0,,,,,,24.9,,
07/31/22 22:45:00,,,,0,,,,,,24.9,,
07/31/22 22:50:00,,,,0,,,,,,24.9,,
07/31/22 22:55:00,,,,0,,,,,,24.9,,
07/31/22 23:00:00,,,,0,,,,,,24.9,,
07/31/22 23:05:00,,,,0,,,,,,24.8,,
07/31/22 23:10:00,,,,0,,,,,,24.8,,
07/31/22 23:15:00,,,,0,,,,,,24.9,,
07/31/22 23:20:00,,,,0,,,,,,24.9,,
07/31/22 23:25:00,,,,0,,,,,,24.8,,
07/31/22 23:30:00,,,,0,,,,,,24.8,,
07/31/22 23:35:00,,,,0,,,,,,24.7,,
07/31/22 23:40:00,,,,0,,,,,,24.7,,
07/31/22 23:45:00,,,,0,,,,,,24.6,,
07/31/22 23:50:00,,,,0,,,,,,24.6,,
07/31/22 23:55:00,,,,0,,,,,,24.6,,
8/1/2022 0:00,,,,0,,,,,,24.6,,
8/1/2022 0:05,,,,0,,,,,,24.5,,
8/1/2022 0:10,,,,0,,,,,,24.5,,
8/1/2022 0:15,,,,0,,,,,,24.4,,
8/1/2022 0:20,,,,0,,,,,,24.3,,
8/1/2022 0:25,,,,0,,,,,,24.4,,
8/1/2022 0:30,,,,0,,,,,,24.3,,
8/1/2022 0:35,,,,0,,,,,,24.3,,
8/1/2022 0:40,,,,0,,,,,,24.3,,
8/1/2022 0:45,,,,0,,,,,,24.2,,
8/1/2022 0:50,,,,0,,,,,,24.2,,
8/1/2022 0:55,,,,0,,,,,,24.1,,
8/1/2022 1:00,,,,0,,,,,,24,,
8/1/2022 1:05,,,,0,,,,,,23.9,,
8/1/2022 1:10,,,,0,,,,,,23.9,,
8/1/2022 1:15,,,,0,,,,,,24,,
8/1/2022 1:20,,,,0,,,,,,24,,
8/1/2022 1:25,,,,0,,,,,,24,,
8/1/2022 1:30,,,,0,,,,,,23.9,,
8/1/2022 1:35,,,,0,,,,,,23.8,,
8/1/2022 1:40,,,,0,,,,,,23.9,,
8/1/2022 1:45,,,,0,,,,,,23.8,,
8/1/2022 1:50,,,,0,,,,,,23.6,,
8/1/2022 1:55,,,,0,,,,,,23.5,,
8/1/2022 2:00,,,,0,,,,,,23.5,,
8/1/2022 2:05,,,,0,,,,,,23.4,,
8/1/2022 2:10,,,,0,,,,,,23.4,,
8/1/2022 2:15,,,,0,,,,,,23.4,,
8/1/2022 2:20,,,,0,,,,,,23.4,,
8/1/2022 2:25,,,,0,,,,,,23.5,,
8/1/2022 2:30,,,,0,,,,,,23.5,,
8/1/2022 2:35,,,,0,,,,,,23.4,,
8/1/2022 2:40,,,,0,,,,,,23.4,,
8/1/2022 2:45,,,,0,,,,,,23.4,,
8/1/2022 2:50,,,,0,,,,,,23.4,,
8/1/2022 2:55,,,,0,,,,,,23.4,,
8/1/2022 3:00,,,,0,,,,,,23.3,,
8/1/2022 3:05,,,,0,,,,,,23.2,,
8/1/2022 3:10,,,,0,,,,,,23.2,,
8/1/2022 3:15,,,,0,,,,,,23.4,,
8/1/2022 3:20,,,,0,,,,,,23.5,,
